idx,class,conversation
255,일반 대화,"주말에 날씨 어떨까요?
토요일은 맑고 일요일은 구름 많대요.
그럼 토요일에 나가는 게 좋겠네요.
네, 저도 그렇게 생각해요.
어디 갈 계획 있으세요?
아직 정하지 못했어요.
남이섬 어때요?
좋네요. 경치도 보고 산책도 하고요.
같이 갈래요?
좋아요. 아침 일찍 출발해요!"
256,일반 대화,"점심 먹고 산책 하실래요?
좋아요. 날씨도 좋고요.
어디로 갈까요?
회사 근처 산책로 어때요?
거기 좋죠. 나무도 많고요.
사진도 찍어야겠어요.
저도 카메라 가져갈게요.
1시에 출발해요.
알겠습니다. 로비에서 만나요.
네, 그때 봬요!"
257,일반 대화,"새로 산 향초 향 좋네요.
감사합니다. 어제 샀어요.
어느 브랜드예요?
양키캔들 제품이에요.
어떤 향이에요?
라벤더 향이에요.
은은하고 좋네요.
네, 집에서 켜놓으면 좋아요.
저도 하나 살까 봐요.
추천해요!"
258,일반 대화,"오늘 저녁 메뉴 정하셨어요?
아직인데 추천해주세요.
오늘 한식 어때요?
좋네요. 어떤 메뉴가 좋을까요?
제육볶음 정식 어때요?
완벽하네요. 어느 집으로 갈까요?
학교 앞 한식당 가요.
거기 맛있죠. 7시에 만나요.
알겠습니다. 로비에서 봬요.
네!"
259,일반 대화,"요즘 독서 모임 재밌어요?
네, 정말 유익해요.
어떤 책 읽으세요?
이번 달은 시집 읽고 있어요.
시 낭송도 하나요?
네, 돌아가면서 낭송해요.
흥미롭네요. 몇 명이나 모여요?
12명 정도 모여요.
저도 참여하고 싶어요.
언제든 환영이에요!"
260,일반 대화,"주말에 가족들이랑 외식하셨어요?
네, 가족 모두 모였어요.
어디 가셨어요?
중식당 갔어요.
음식 맛있었어요?
네, 코스 요리가 정말 맛있었어요.
가족들 좋아하셨겠어요.
네, 정말 만족했어요.
자주 모이세요.
네, 한 달에 한 번씩 만나요."
261,일반 대화,"점심 메뉴 추천해주세요.
오늘 브런치 어때요?
좋네요. 어떤 메뉴가 좋을까요?
에그베네딕트나 팬케이크 어때요?
에그베네딕트 먹고 싶어요.
그럼 회사 근처 브런치 카페 가요.
거기 맛있죠. 12시 반에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
262,일반 대화,"새로 나온 태블릿 어때요?
화면도 크고 성능도 좋대요.
펜 지원되나요?
네, 전용 펜 있대요.
배터리는 오래 가나요?
12시간 정도 간대요.
충분하네요. 가격은 어때요?
100만 원대래요.
적당한 것 같아요.
저도 하나 살까 봐요!"
263,일반 대화,"오늘 회의 어떻게 됐어요?
잘 진행됐어요.
결정된 사항 있어요?
예산 증액 승인됐어요.
얼마나 증액됐어요?
20% 정도 증액됐어요.
좋은 소식이네요.
네, 프로젝트 진행이 수월할 것 같아요.
화이팅 하세요!
감사합니다!"
264,일반 대화,"요즘 피부 관리 어떻게 하세요?
자외선 차단제 꼭 바르고 다녀요.
효과 있으세요?
네, 피부 톤이 유지돼요.
부럽네요. 저도 해봐야겠어요.
어렵지 않으니까 한번 해보세요.
제품 추천해주실 수 있어요?
나중에 알려드릴게요.
감사합니다!"
265,일반 대화,"주말에 뭐 하고 놀까요?
과학관 가는 거 어때요?
좋아요! 어느 과학관 갈까요?
국립과천과학관 어때요?
거기 좋죠. 토요일에 갈까요?
좋아요. 몇 시에 만날까요?
오후 1시쯤 어때요?
완벽해요. 입구에서 만나요.
네, 그날 봬요!
기대되네요!"
266,일반 대화,"점심 먹고 도서관 갈 건데 같이 갈래요?
좋아요. 뭐 하러 가세요?
공부 좀 하려고요.
저도 자료 조사해야 해요.
그럼 같이 가요.
몇 시에 출발할까요?
1시쯤 어때요?
완벽해요. 로비에서 만나요.
네, 그때 봬요!"
267,일반 대화,"새로 생긴 카페 가보셨어요?
네, 어제 다녀왔어요.
어땠어요?
인테리어도 예쁘고 커피도 맛있었어요.
메뉴 추천해주실 수 있어요?
플랫 화이트가 시그니처래요.
가격은 어때요?
다른 카페랑 비슷해요.
주말에 한번 가봐야겠어요.
사람 많으니까 일찍 가세요."
268,일반 대화,"오늘 저녁에 시간 되세요?
네, 괜찮아요. 무슨 일 있으세요?
같이 저녁 먹을까 해서요.
좋아요! 뭐 먹고 싶으세요?
스시 어때요? 오랜만에.
완벽하네요. 어느 집으로 갈까요?
역 앞 스시집 괜찮아요.
거기 신선하죠. 7시에 만나요.
알겠습니다. 그때 봬요.
네!"
269,일반 대화,"요즘 드라마 보세요?
네, 화수 드라마 보고 있어요.
재밌어요?
스토리가 탄탄해서 몰입돼요.
어떤 장르예요?
의학 드라마예요.
저도 그런 거 좋아하는데 제목이 뭐예요?
'슬기로운 의사생활 3'예요.
찾아서 봐야겠어요.
재밌게 보세요!"
270,일반 대화,"주말에 친구들 만나세요?
네, 동아리 친구들 만나기로 했어요.
오랜만이시겠어요.
네, 3개월 만에 만나요.
어디서 만나세요?
이태원에서 저녁 먹을 거예요.
재밌겠어요.
네, 정말 기대돼요.
좋은 시간 보내세요!
감사합니다!"
271,일반 대화,"점심 먹고 커피 마실래요?
좋아요. 어디로 갈까요?
회사 옆 카페 어때요?
거기 괜찮죠. 뭐 드실 거예요?
카라멜 마키아또 마실게요.
저도 같은 걸로 주문할게요.
디저트도 시켜요.
좋아요. 마들렌 하나 시켜요.
1시에 출발할까요?
네, 로비에서 만나요!"
272,일반 대화,"새로 나온 공기청정기 어때요?
성능도 좋고 조용하대요.
필터 교체는 자주 해야 하나요?
6개월에 한 번씩 하면 된대요.
관리가 편하네요.
네, 자동 청소 기능도 있대요.
편리하겠네요. 가격은 어때요?
60만 원대래요.
적당한 것 같아요.
저도 하나 살까 봐요!"
273,일반 대화,"오늘 저녁에 야근 하세요?
아니요, 오늘은 정시 퇴근이에요.
다행이네요. 저도 일찍 갈 거예요.
그럼 같이 퇴근해요.
좋아요. 저녁 먹고 갈까요?
그러면 좋죠. 뭐 먹을까요?
가볍게 죽 어때요?
딱 좋네요. 6시에 만나요.
알겠습니다. 1층에서 봬요.
네!"
274,일반 대화,"요즘 책 읽으세요?
네, 추리 소설 읽고 있어요.
재밌어요?
반전이 많아서 흥미진진해요.
작가가 누구예요?
아가사 크리스티예요.
명작이죠. 어떤 작품이에요?
'오리엔트 특급 살인'이에요.
저도 읽어봤어요. 정말 재밌죠.
네, 밤새 읽었어요!"
275,일반 대화,"주말에 등산 가시죠?
네, 날씨 좋으면 갈 생각이에요.
어느 산으로 가세요?
수락산 생각하고 있어요.
거기 코스 좋죠. 몇 시에 출발하세요?
아침 일찍 7시 반쯤 출발하려고요.
저도 가고 싶은데 같이 갈까요?
좋아요! 같이 가요.
입구에서 만나요.
네, 7시 반에 봬요!"
276,일반 대화,"점심 메뉴 정하셨어요?
아직인데 뭐 먹을까요?
오늘 피자 어때요?
좋네요. 어느 집으로 갈까요?
회사 근처 피자집 가요.
거기 맛있죠. 토핑도 다양하고요.
콤비네이션 시켜요.
완벽하네요. 12시에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
277,일반 대화,"새로 산 안경 잘 어울리네요.
감사합니다. 어제 맞췄어요.
디자인 정말 예쁘네요.
네, 뿔테가 마음에 들어요.
어디서 맞추셨어요?
안경원에서 맞췄어요.
가격은 어느 정도 했어요?
15만 원 정도 했어요.
적당하네요.
네, 만족스러워요!"
278,일반 대화,"오늘 회의 자료 확인하셨어요?
네, 아침에 다 봤어요.
수정할 부분 있었나요?
몇 군데 문구 수정 필요해요.
지금 수정할게요.
서두르지 마세요. 오후까지면 돼요.
알겠습니다. 점심 먹고 할게요.
네, 천천히 하세요.
완료되면 알려드릴게요.
감사합니다!"
279,일반 대화,"요즘 운동 열심히 하시네요.
네, 건강 관리 좀 하려고요.
어떤 운동 하세요?
복싱 하고 있어요.
얼마나 하셨어요?
한 달 반 정도 됐어요.
효과 있으세요?
네, 스트레스도 풀리고 좋아요.
대단하시네요!
감사합니다!"
280,일반 대화,"주말에 날씨 좋다던데 계획 있으세요?
아직 정하지 못했어요.
나들이 가는 거 어때요?
좋네요. 어디로 갈까요?
인사동 어때요?
거기 좋죠. 구경할 것도 많고요.
저도 그렇게 생각해요.
토요일 오후에 갈까요?
좋아요. 2시에 만나요.
입구에서 만나요!"
281,일반 대화,"점심 먹고 산책 하실래요?
좋아요. 날씨도 좋고요.
어디로 갈까요?
회사 앞 공원 한 바퀴 돌아요.
벤치에 앉아서 쉬기도 하고요.
완벽하네요. 1시에 출발해요.
알겠습니다. 로비에서 만나요.
네, 그때 봬요!"
282,일반 대화,"새로 생긴 음식점 가보셨어요?
네, 지난주에 다녀왔어요.
어땠어요?
음식도 맛있고 분위기도 좋았어요.
메뉴 추천해주실 수 있어요?
갈비찜이랑 된장찌개가 맛있었어요.
가격은 어때요?
조금 비싼 편이지만 만족스러웠어요.
주말에 한번 가봐야겠어요.
예약하고 가는 게 좋아요."
283,일반 대화,"오늘 저녁 메뉴 정하셨어요?
아직인데 추천해주세요.
오늘 쌀쌀한데 국밥 어때요?
좋네요. 어떤 국밥 먹을까요?
해장국이나 순댓국 어때요?
순댓국 먹고 싶어요.
그럼 역 앞 국밥집 가요.
거기 맛있죠. 7시에 만나요.
알겠습니다. 로비에서 봬요.
네!"
284,일반 대화,"요즘 취미로 뭐 하세요?
춤 배우고 있어요.
멋지네요. 어떤 춤이에요?
방송댄스 배우고 있어요.
어디서 배우세요?
동네 댄스학원 다녀요.
어려운가요?
처음엔 어려웠는데 재밌어요.
공연도 하세요?
다음 달에 발표회 있어요."
285,일반 대화,"주말에 가족들이랑 외식하셨어요?
네, 형제들이랑 다녀왔어요.
어디 가셨어요?
고깃집 갔어요.
음식 맛있었어요?
네, 고기 질도 좋고 맛있었어요.
형제분들 좋아하셨겠어요.
네, 정말 만족했어요.
자주 모이세요.
네, 두 달에 한 번씩 만나요."
286,일반 대화,"점심 메뉴 추천해주세요.
오늘 그리스 요리 어때요?
좋네요. 어떤 메뉴가 좋을까요?
수블라키나 무사카 어때요?
수블라키 먹고 싶어요.
그럼 회사 근처 그리스 음식점 가요.
거기 맛있죠. 12시 반에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
287,일반 대화,"새로 나온 스마트폰 어때요?
카메라 성능이 정말 좋대요.
야간 촬영도 잘 돼요?
네, 야간 모드가 업그레이드됐대요.
배터리는 오래 가나요?
하루 종일 쓸 수 있대요.
괜찮네요. 가격은 어때요?
120만 원대래요.
적당한 것 같아요.
저도 하나 살까 봐요!"
288,일반 대화,"오늘 회의 몇 시예요?
오후 4시 30분이래요.
장소는 어디예요?
5층 회의실이요.
자료 준비 다 하셨어요?
네, 어제 다 끝냈어요.
발표 시간은 얼마나 돼요?
25분 정도래요.
준비 잘하셨을 것 같아요.
감사합니다. 최선을 다할게요!"
289,일반 대화,"요즘 드라마 재밌는 거 있어요?
디즈니플러스에 새로 나온 거 재밌어요.
어떤 장르예요?
액션 드라마예요.
주연 배우가 누구예요?
마블 배우들이 나와요.
좋아하는 장르네요!
네, 스케일도 크고 재밌어요.
오늘 저녁에 봐야겠어요.
재밌게 보세요!"
290,일반 대화,"주말에 뭐 하고 놀까요?
식물원 가는 거 어때요?
좋아요! 어느 식물원 갈까요?
서울식물원 어때요?
거기 좋죠. 토요일에 갈까요?
좋아요. 몇 시에 만날까요?
오전 11시쯤 어때요?
완벽해요. 입구에서 만나요.
네, 그날 봬요!
기대되네요!"
291,일반 대화,"점심 먹고 디저트 먹을래요?
좋아요. 뭐 먹을까요?
빙수 어때요?
딱 좋네요. 어느 가게로 갈까요?
회사 앞 디저트 카페 가요.
거기 빙수 맛있죠.
음료도 같이 시켜요.
좋아요. 1시에 출발할까요?
네, 로비에서 만나요.
알겠습니다!"
292,일반 대화,"새로 생긴 서점 가보셨어요?
네, 지난주에 다녀왔어요.
어땠어요?
책도 많고 분위기도 좋았어요.
카페도 있나요?
네, 3층에 북카페 있어요.
주말에 한번 가봐야겠어요.
책 읽기 좋은 공간이에요.
추천 감사합니다!
천만에요!"
293,일반 대화,"오늘 저녁에 시간 되세요?
네, 괜찮아요. 무슨 일 있으세요?
같이 노래방 갈까 해서요.
좋아요! 어디로 갈까요?
회사 근처 노래방 어때요?
거기 괜찮죠. 몇 시에 만날까요?
7시 반쯤 어때요?
완벽해요. 그때 봬요.
노래방 앞에서 만나요.
네, 그때 봬요!"
294,일반 대화,"요즘 잠은 잘 주무세요?
네, 요즘 잘 자고 있어요.
몇 시에 주무세요?
10시쯤 자려고 노력해요.
일찍 주무시네요.
수면 시간 지키려고 해요.
건강에 좋죠.
네, 아침에 일어나기도 편해요.
저도 본받아야겠어요.
추천해요!"
295,일반 대화,"주말에 친구들 만나세요?
네, 초등학교 친구들 만나기로 했어요.
오랜만이시겠어요.
네, 2년 만에 만나요.
어디서 만나세요?
압구정에서 저녁 먹을 거예요.
재밌겠어요.
네, 정말 기대돼요.
좋은 시간 보내세요!
감사합니다!"
296,일반 대화,"점심 메뉴 정하셨어요?
아직인데 뭐 먹을까요?
오늘 라면 어때요?
좋네요. 어느 집으로 갈까요?
회사 근처 라면집 가요.
거기 맛있죠. 토핑도 다양하고요.
치즈 라면 시켜요.
완벽하네요. 12시에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
297,일반 대화,"새로 산 지갑 예쁘네요.
감사합니다. 선물 받았어요.
색상 예쁘네요.
네, 브라운색이 마음에 들어요.
수납공간은 넉넉해요?
네, 카드도 많이 들어가요.
어느 브랜드예요?
국내 브랜드예요.
품질 좋아 보여요.
네, 만족스러워요!"
298,일반 대화,"오늘 회의 어떻게 됐어요?
잘 진행됐어요.
결정된 사항 있어요?
신규 채용 계획 확정됐어요.
몇 명 뽑나요?
5명 정도 뽑기로 했어요.
좋은 소식이네요.
네, 팀이 커질 것 같아요.
화이팅 하세요!
감사합니다!"
299,일반 대화,"요즘 운동 안 하시나요?
요즘 바빠서 못 하고 있어요.
저도요. 시간이 없어요.
주말에라도 해야 할 텐데요.
같이 운동할까요?
좋아요! 뭐 할까요?
가벼운 등산 어때요?
딱 좋네요. 토요일 아침 어때요?
완벽해요. 몇 시에 만날까요?
8시에 등산로 입구에서 만나요."
300,일반 대화,"주말에 날씨 좋다던데 계획 있으세요?
아직 정하지 못했어요.
나들이 가는 거 어때요?
좋네요. 어디로 갈까요?
덕수궁 어때요?
거기 좋죠. 돌담길도 걷고요.
저도 그렇게 생각해요.
토요일 오후에 갈까요?
좋아요. 3시에 만나요.
입구에서 만나요!"
301,일반 대화,"최근에 반려동물 키우기 시작하셨다면서요?
네, 지난달에 강아지 입양했어요.
어떤 품종이에요?
웰시코기인데 정말 귀여워요.
이름은 뭐라고 지으셨어요?
복실이라고 지었어요. 털이 복슬복슬해서요.
잘 어울리는 이름이네요. 키우기 어렵지 않으세요?
처음엔 적응하느라 힘들었는데 이제는 괜찮아요.
산책은 자주 시키세요?
하루에 두 번씩 나가고 있어요."
